ts,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,vel_ned_valid,timestamp_time_relative,time_utc_usec,satellites_used,heading,heading_offset
1694784958298269,38.2591,15.5956,143.7,143.7,0.25,0.5,1,1,0,0,0,0.02,-0.01,-0.01,-2.97,4.09192,1,0,1694784957145860,nan,nan
1694784958508712,38.2591,15.5956,144.294,144.294,0.25,0.5,1,1,0,0,0,0.02,-0.03,-0.01,-2.73,3.60986,1,0,1694784957353860,nan,nan
1694784958904712,38.2591,15.5956,145.288,145.288,0.25,0.5,1,1,0,0,0,0.02,-0.04,-0.01,-2.3,3.58229,1,0,1694784957745860,nan,nan
1694784959308712,38.2591,15.5956,146.147,146.147,0.25,0.5,1,1,0,0,0,0.02,-0.02,0,-1.96,2.94821,1,0,1694784958149860,nan,nan
1694784959711353,38.2591,15.5956,146.88,146.88,0.25,0.5,1,1,0,0,0,0.02,-0.01,0.03,-1.66,1.99002,1,0,1694784958549860,nan,nan
1694784960111353,38.2591,15.5956,147.492,147.492,0.25,0.5,1,1,0,0,0,0.02,-0.02,0,-1.33,2.97753,1,0,1694784958949860,nan,nan
1694784960522496,38.2591,15.5956,147.995,147.995,0.25,0.5,1,1,0,0,0,0.01,-0.03,0,-1.12,2.9044,1,0,1694784959353860,nan,nan
1694784960918496,38.2591,15.5956,148.406,148.406,0.25,0.5,1,1,0,0,0,0.01,0,0.01,-0.95,1.47672,1,0,1694784959753860,nan,nan
1694784961318496,38.2591,15.5956,148.75,148.75,0.25,0.5,1,1,0,0,0,0,0,0.01,-0.78,1.44077,1,0,1694784960145860,nan,nan
1694784961730064,38.2591,15.5956,149.019,149.019,0.25,0.5,1,1,0,0,0,0,0.01,0,-0.66,6.08666,1,0,1694784960549860,nan,nan
1694784962126064,38.2591,15.5956,149.253,149.253,0.25,0.5,1,1,0,0,0,0,0,0,-0.55,1.36921,1,0,1694784960949860,nan,nan
1694784962533387,38.2591,15.5956,149.448,149.448,0.25,0.5,1,1,0,0,0,0.01,-0.02,-0.01,-0.43,3.60986,1,0,1694784961353860,nan,nan
1694784962933387,38.2591,15.5956,149.569,149.569,0.25,0.5,1,1,0,0,0,0.31,0.13,-0.27,-0.16,5.1564,1,0,1694784961745860,nan,nan
1694784963337387,38.2591,15.5956,149.553,149.553,0.25,0.5,1,1,0,0,0,0.7,0.2,-0.68,0.25,5.00508,1,0,1694784962145860,nan,nan
1694784963740165,38.2591,15.5956,149.401,149.401,0.25,0.5,1,1,0,0,0,1.68,0.35,-1.64,0.54,4.9227,1,0,1694784962549860,nan,nan
1694784964140165,38.2591,15.5956,149.173,149.173,0.25,0.5,1,1,0,0,0,2.88,0.5,-2.83,0.51,4.89024,1,0,1694784962949860,nan,nan
1694784964344165,38.2591,15.5956,149.072,149.072,0.25,0.5,1,1,0,0,0,3.42,0.65,-3.37,0.5,4.90385,1,0,1694784963149860,nan,nan
1694784964750472,38.2591,15.5956,148.86,148.86,0.25,0.5,1,1,0,0,0,4.43,0.88,-4.35,0.59,4.91345,1,0,1694784963549860,nan,nan
1694784965146472,38.2591,15.5956,148.616,148.616,0.25,0.5,1,1,0,0,0,5.36,1.15,-5.22,0.62,4.93038,1,0,1694784963949860,nan,nan
1694784965552699,38.2591,15.5955,148.38,148.38,0.25,0.5,1,1,0,0,0,6.27,1.43,-6.11,0.56,4.94347,1,0,1694784964349860,nan,nan
1694784965752699,38.2591,15.5955,148.256,148.256,0.25,0.5,1,1,0,0,0,6.73,1.59,-6.56,0.58,4.95028,1,0,1694784964549860,nan,nan
1694784966156699,38.2591,15.5955,148.021,148.021,0.25,0.5,1,1,0,0,0,7.66,1.81,-7.45,0.58,4.9515,1,0,1694784964949860,nan,nan
1694784966562596,38.2591,15.5955,147.79,147.79,0.25,0.5,1,1,0,0,0,8.59,2.08,-8.34,0.59,4.95743,1,0,1694784965353860,nan,nan
1694784966958596,38.2591,15.5954,147.558,147.558,0.25,0.5,1,1,0,0,0,9.52,2.37,-9.22,0.47,4.96441,1,0,1694784965753860,nan,nan
